Date,DBC,EFA,EMB,GLD,SPY,TLT,VNQ,XLF,XLK,XLV
2016-04-13,11.98979377746582,43.95846939086914,70.36617279052734,118.7699966430664,177.7208251953125,101.63652038574219,57.084693908691406,15.584924697875977,40.03987503051758,59.75601577758789
2016-04-14,11.893665313720703,44.10187911987305,70.45482635498047,117.11000061035156,177.72933959960938,101.14912414550781,56.7691650390625,15.618901252746582,40.0308837890625,59.79011917114258
2016-04-15,11.849971771240234,44.003761291503906,70.49278259277344,117.91999816894531,177.5328369140625,102.01549530029297,57.194454193115234,15.564528465270996,39.87799072265625,59.74744415283203
2016-04-18,11.902403831481934,44.381141662597656,70.53079223632812,117.73999786376953,178.78033447265625,101.57459259033203,57.46883773803711,15.680075645446777,40.04886245727539,60.30211639404297
2016-04-19,12.15583324432373,45.15101623535156,70.8029556274414,119.58000183105469,179.3441925048828,101.25745391845703,57.49626541137695,15.877182006835938,39.824012756347656,60.515419006347656
2016-04-20,12.391783714294434,45.188758850097656,70.85997772216797,118.97000122070312,179.5150909423828,100.14352416992188,56.5222282409668,15.999524116516113,39.90498352050781,60.83969497680664
2016-04-21,12.339349746704102,44.91703796386719,70.60675048828125,119.41999816894531,178.5496063232422,99.5478744506836,55.51385498046875,15.856789588928223,39.76108169555664,61.198062896728516
2016-04-22,12.286917686462402,44.9396858215332,70.49908447265625,117.88999938964844,178.5496063232422,99.29264068603516,56.11750793457031,16.00632095336914,39.06856155395508,61.32607650756836
2016-04-25,12.278177261352539,44.713253021240234,70.21424865722656,118.2300033569336,178.2420196533203,98.88262939453125,56.58394241333008,15.972334861755371,39.077552795410156,61.0871467590332
2016-04-26,12.435479164123535,44.87175369262695,70.27754974365234,118.69999694824219,178.50689697265625,98.43396759033203,56.8034553527832,16.07428741455078,38.88869857788086,60.85674285888672
2016-04-27,12.549084663391113,44.901947021484375,70.59406280517578,119.04000091552734,178.8743133544922,99.41639709472656,56.7691650390625,16.101470947265625,38.70881652832031,60.78849411010742
2016-04-28,12.618995666503906,44.29056930541992,70.73967742919922,121.29000091552734,177.25088500976562,99.82636260986328,56.65254211425781,15.93155574798584,38.2231559753418,60.498374938964844
2016-04-29,12.741340637207031,44.10187911987305,70.67005920410156,123.6500015258789,176.29393005371094,100.08163452148438,56.13124084472656,15.843196868896484,37.890384674072266,59.551212310791016
2016-05-02,12.56656265258789,44.51701354980469,70.65731048583984,123.23999786376953,177.69515991210938,99.07402038574219,57.002376556396484,15.985936164855957,38.169189453125,59.89252853393555
2016-05-03,12.374305725097656,43.78487014770508,70.4985122680664,122.95999908447266,176.14871215820312,100.3218765258789,57.091552734375,15.782029151916504,37.818443298339844,59.704795837402344
2016-05-04,12.383045196533203,43.27916717529297,70.333251953125,122.20999908447266,175.16604614257812,100.87223815917969,57.9078369140625,15.659683227539062,37.701515197753906,59.13309860229492
2016-05-05,12.260700225830078,43.1885871887207,70.4985122680664,122.06999969482422,175.13189697265625,101.54657745361328,58.07245635986328,15.65288257598877,37.71950912475586,59.38054275512695
2016-05-06,12.339349746704102,43.30936050415039,70.58746337890625,123.18000030517578,175.77268981933594,101.11251068115234,58.71040725708008,15.720853805541992,37.998313903808594,59.03073501586914
2016-05-09,12.068443298339844,43.218772888183594,70.40953826904297,120.6500015258789,175.91795349121094,101.43038177490234,59.35517120361328,15.680075645446777,37.998313903808594,59.704795837402344
2016-05-10,12.36556625366211,43.837703704833984,70.72088623046875,120.9800033569336,178.1053466796875,101.43807220458984,59.34833526611328,15.904365539550781,38.49296188354492,60.208251953125
2016-05-11,12.653950691223145,43.46031951904297,70.88607788085938,122.12000274658203,176.43917846679688,102.0115737915039,58.07931900024414,15.734453201293945,38.21415710449219,59.48292922973633
2016-05-12,12.671429634094238,43.445220947265625,71.02589416503906,121.16000366210938,176.49041748046875,101.54657745361328,58.41544723510742,15.741250038146973,38.106231689453125,59.13309860229492
2016-05-13,12.653950691223145,42.99989700317383,71.0703353881836,121.70999908447266,174.95245361328125,102.5309829711914,57.89412307739258,15.550938606262207,37.96232986450195,58.99657440185547
2016-05-16,12.793774604797363,43.513145446777344,71.10848236083984,121.80000305175781,176.678466796875,101.64735412597656,58.442867279052734,15.63249397277832,38.49296188354492,59.798667907714844
2016-05-17,12.88990306854248,43.19614791870117,71.05762481689453,122.22000122070312,175.02935791015625,101.8178939819336,57.359073638916016,15.544140815734863,38.106231689453125,59.175758361816406
2016-05-18,12.793774604797363,43.21123123168945,70.37141418457031,120.0999984741211,175.08067321777344,100.3684310913086,56.460479736328125,15.81601333618164,38.178199768066406,59.423213958740234
2016-05-19,12.758818626403809,42.90177917480469,70.12995147705078,119.87000274658203,174.4739990234375,100.80247497558594,55.82942581176758,15.666478157043457,37.97132110595703,58.919776916503906
2016-05-20,12.811250686645508,43.25652313232422,70.19983673095703,119.70999908447266,175.5762176513672,100.88001251220703,56.27528381347656,15.77522087097168,38.43001174926758,59.465885162353516
2016-05-23,12.741340637207031,43.11311340332031,70.20619201660156,119.37000274658203,175.33692932128906,101.10478973388672,56.28213882446289,15.761641502380371,38.35805892944336,59.22697067260742
2016-05-24,12.741340637207031,43.73957824707031,70.37141418457031,117.30000305175781,177.60972595214844,100.6552505493164,56.981807708740234,15.999524116516113,39.077552795410156,60.08026885986328
2016-05-25,12.88990306854248,44.19999694824219,70.56838989257812,116.9800033569336,178.8145294189453,100.27542114257812,56.981807708740234,16.169437408447266,39.34735870361328,60.4556999206543
2016-05-26,12.881162643432617,44.320762634277344,70.59380340576172,116.58000183105469,178.8657684326172,100.79472351074219,57.091552734375,16.07428741455078,39.47327423095703,60.464237213134766
2016-05-27,12.93359661102295,44.275482177734375,70.55565643310547,115.62000274658203,179.63473510742188,100.6474380493164,57.400230407714844,16.18303108215332,39.66215133666992,60.7372932434082
2016-05-31,12.854947090148926,44.06413650512695,70.51756286621094,116.05999755859375,179.29295349121094,100.88774108886719,57.393375396728516,16.142253875732422,39.74308395385742,60.88233947753906
2016-06-01,12.986029624938965,44.02640914916992,70.76254272460938,115.94000244140625,179.66033935546875,101.29704284667969,57.44139099121094,16.176239013671875,39.64414596557617,61.10420227050781
2016-06-02,13.012248039245605,44.02640914916992,70.89010620117188,115.66999816894531,180.20724487304688,102.02717590332031,57.736351013183594,16.210224151611328,39.60818862915039,61.889225006103516
